dc_key,race,sex,fatal,date,has_court_case,age,street_name,block_number,zip_code,council_district,police_district,neighborhood,house_district,senate_district,school_catchment,lng,lat
2.02012E+11,Black (Non-Hispanic),Male,Nonfatal,3/30/2020 21:55,No,42,SPRINGFIELD AVE,5300,19143,3,12,Paschall-Kingsessing,186,8,Benjamin B. Comegys School,-75.222789,39.941622
2.02007E+11,White (Non-Hispanic),Male,Nonfatal,3/30/2020 21:32,Yes,18,RED LION RD,700,19116,10,7,Somerton,170,5,William H. Loesche School,-75.033035,40.105160000000005
2.02022E+11,Black (Non-Hispanic),Female,Nonfatal,3/30/2020 18:02,No,18,W HAROLD ST,2300,19132,5,22,Strawberry Mansion,181,3,Thomas M. Peirce School,-75.170348,39.99492399999998
2.02022E+11,Black (Non-Hispanic),Female,Nonfatal,3/30/2020 18:02,No,42,W HAROLD ST,2300,19132,5,22,Strawberry Mansion,181,3,Thomas M. Peirce School,-75.170348,39.99492399999998
2.02022E+11,Black (Non-Hispanic),Female,Nonfatal,3/30/2020 18:02,No,14,W HAROLD ST,2300,19132,5,22,Strawberry Mansion,181,3,Thomas M. Peirce School,-75.170348,39.99492399999998
2.02022E+11,Black (Non-Hispanic),Female,Nonfatal,3/30/2020 18:02,No,25,W HAROLD ST,2300,19132,5,22,Strawberry Mansion,181,3,Thomas M. Peirce School,-75.170348,39.99492399999998
2.02022E+11,Black (Non-Hispanic),Male,Fatal,3/30/2020 12:41,Yes,22,N PARK AVE,2400,19132,5,22,Poplar-Temple,181,3,John F. Hartranft School,-75.154214,39.989622
2.02022E+11,Black (Non-Hispanic),Male,Nonfatal,3/30/2020 2:29,No,21,W MONTGOMERY AVE,2300,19121,5,22,Strawberry Mansion,181,3,Mastery Charter School at Douglass,-75.172285,39.98209399999999
2.02001E+11,Black (Non-Hispanic),Female,Nonfatal,3/30/2020 1:11,No,25,PENROSE AVE,2600,19145,2,1,Airport-Navy Yard,185,1,F. Amedee Bregy School,-75.194456,39.90551200000001
2.02001E+11,Black (Non-Hispanic),Male,Nonfatal,3/30/2020 1:11,No,20,PENROSE AVE,2600,19145,2,1,Airport-Navy Yard,185,1,F. Amedee Bregy School,-75.194456,39.90551200000001
2.02024E+11,White (Non-Hispanic),Male,Fatal,3/30/2020 0:37,Yes,41,KENSINGTON AVE,3100,19134,7,24,Upper Kensington,180,2,Lewis Elkin School,-75.115506,39.995408999999995
2.02017E+11,Black (Non-Hispanic),Female,Nonfatal,3/30/2020 0:32,No,18,MIFFLIN ST,3000,19145,2,17,Grays Ferry-Passyunk,186,8,Universal Charter School at Alcorn,-75.195534,39.930226000000026
2.02017E+11,Black (Non-Hispanic),Male,Nonfatal,3/29/2020 20:19,No,27,REED ST,2700,19146,2,17,Grays Ferry-Passyunk,186,8,Universal Charter School at Alcorn,-75.189423,39.935695999999986
2.02039E+11,Black (Non-Hispanic),Male,Nonfatal,3/29/2020 19:41,No,34,WAYNE AVE,4300,19140,8,39,Nicetown-Tioga,198,3,Edward T. Steel School,-75.157728,40.01843299999999
2.02018E+11,Black (Non-Hispanic),Male,Fatal,3/29/2020 16:24,No,22,PASCHALL AVE,4700,19143,3,18,Paschall-Kingsessing,188,8,Benjamin B. Comegys School,-75.208832,39.94142
2.02012E+11,Black (Non-Hispanic),Male,Nonfatal,3/29/2020 15:58,No,35,S 55TH ST,1500,19143,3,12,Paschall-Kingsessing,186,8,S. Weir Mitchell School,-75.223185,39.93772200000001
2.02012E+11,Black (Non-Hispanic),Male,Nonfatal,3/29/2020 14:59,Yes,31,S 49TH ST,700,19143,3,12,University City,188,8,Avery D. Harrington School,-75.220793,39.947695
2.02014E+11,Black (Non-Hispanic),Male,Fatal,3/29/2020 14:35,Yes,22,LOCUST AVE,700,19144,8,14,Germantown,198,4,Mastery Charter School at Pastorius,-75.163212,40.043745
2.02025E+11,Black (Non-Hispanic),Male,Nonfatal,3/29/2020 5:30,No,47,RISING SUN AVE,600,19140,7,25,Hunting Park-Fairhill,197,3,Bayard Taylor School,-75.139487,40.008363
2.02039E+11,Black (Non-Hispanic),Male,Nonfatal,3/29/2020 4:55,No,27,PULASKI AVE,5400,19144,8,39,East Falls-Westside,198,3,John B. Kelly School,-75.176403,40.027893999999996
2.02022E+11,Black (Non-Hispanic),Male,Nonfatal,3/28/2020 0:22,No,,W FIRTH ST,2200,19132,5,22,Strawberry Mansion,181,3,Thomas M. Peirce School,-75.168145,39.993065
2.02025E+11,Black (Non-Hispanic),Male,Nonfatal,3/27/2020 20:25,No,30,D ST,4600,19120,7,25,Hunting Park-Fairhill,197,3,Clara Barton School,-75.116473,40.01906400000001
2.02026E+11,Hispanic (Black or White),Male,Fatal,3/27/2020 17:10,No,33,PALETHORP ST,2600,19133,7,26,Northern Liberties-West Kensington,197,2,William H. Hunter School,-75.134628,39.990098
2.02017E+11,Black (Non-Hispanic),Male,Nonfatal,3/27/2020 12:00,No,29,S 30TH ST,1800,19145,2,17,Grays Ferry-Passyunk,186,8,Universal Charter School at Alcorn,-75.195112,39.93078899999998
2.02039E+11,Black (Non-Hispanic),Male,Nonfatal,3/27/2020 1:27,No,50,PENNOCK ST,3100,19132,4,39,Nicetown-Tioga,194,7,E. Washington Rhodes School,-75.174965,40.002970000000005
2.02039E+11,Black (Non-Hispanic),Male,Nonfatal,3/27/2020 0:32,No,21,N 16TH ST,4100,19140,8,39,Nicetown-Tioga,198,3,Edward T. Steel School,-75.151218,40.01652599999999
2.02039E+11,Black (Non-Hispanic),Male,Nonfatal,3/27/2020 0:32,No,29,N 16TH ST,4100,19140,8,39,Nicetown-Tioga,198,3,Edward T. Steel School,-75.151218,40.01652599999999
2.02014E+11,Black (Non-Hispanic),Male,Nonfatal,3/26/2020 19:33,No,17,RUGBY ST,7600,19150,9,14,West Oak Lane-Cedarbrook,203,4,Samuel Pennypacker School,-75.163549,40.066869
2.02014E+11,Black (Non-Hispanic),Male,Nonfatal,3/26/2020 19:33,No,16,RUGBY ST,7600,19150,9,14,West Oak Lane-Cedarbrook,203,4,Samuel Pennypacker School,-75.163549,40.066869
2.02015E+11,Hispanic (Black or White),Male,Nonfatal,3/26/2020 15:11,No,22,TORRESDALE AVE,5200,19124,7,15,Wissinoming-Tacony,179,2,James J. Sullivan School,-75.069274,40.013512
2.02015E+11,Black (Non-Hispanic),Male,Nonfatal,3/26/2020 12:02,Yes,37,WALN ST,4300,19124,7,15,Frankford,179,2,Allen M. Stearne School,-75.084814,40.009497999999994
2.02026E+11,White (Non-Hispanic),Male,Nonfatal,3/26/2020 9:04,No,38,N FRONT ST,1100,19123,1,26,Northern Liberties-West Kensington,175,1,Alexander Adaire School,-75.136732,39.96745199999998
2.02026E+11,White (Non-Hispanic),Female,Nonfatal,3/26/2020 9:04,No,56,N FRONT ST,1100,19123,1,26,Northern Liberties-West Kensington,175,1,Alexander Adaire School,-75.136732,39.96745199999998
2.02026E+11,White (Non-Hispanic),Male,Nonfatal,3/26/2020 9:04,No,43,N FRONT ST,1100,19123,1,26,Northern Liberties-West Kensington,175,1,Alexander Adaire School,-75.136732,39.96745199999998
2.02012E+11,Black (Non-Hispanic),Male,Fatal,3/26/2020 7:27,No,,S 56TH ST,1600,19143,3,12,Paschall-Kingsessing,186,8,S. Weir Mitchell School,-75.226079,39.938401999999996
2.02015E+11,Black (Non-Hispanic),Male,Nonfatal,3/25/2020 11:19,No,24,STATE RD,7100,19135,6,15,Wissinoming-Tacony,173,5,Edwin Forrest School,-75.034849,40.024135
2.02022E+11,Black (Non-Hispanic),Male,Nonfatal,3/25/2020 7:25,No,53,W CUMBERLAND ST,1400,19132,5,22,Sharswood-Stanton,197,3,Tanner G. Duckrey School,-75.155295,39.99085199999999
2.02002E+11,Black (Non-Hispanic),Male,Nonfatal,3/24/2020 21:30,No,17,ALGON AVE,6100,19111,9,2,Lawndale-Crescentville,203,2,Laura H. Carnell School,-75.09034,40.040112
2.02012E+11,Black (Non-Hispanic),Male,Nonfatal,3/24/2020 21:16,No,16,S 60TH ST,1700,19142,3,12,Paschall-Kingsessing,191,8,William C. Longstreth School,-75.233201,39.934982
2.02012E+11,Black (Non-Hispanic),Male,Fatal,3/24/2020 19:10,Yes,23,REINHARD ST,6000,19142,2,12,Paschall-Kingsessing,191,8,S. Weir Mitchell School,-75.230114,39.93191300000002
2.02039E+11,Black (Non-Hispanic),Male,Nonfatal,3/24/2020 18:31,No,37,N 15TH ST,3100,19132,8,39,Nicetown-Tioga,197,3,Kenderton Elementary School,-75.154791,40.000532
2.02001E+11,Black (Non-Hispanic),Male,Nonfatal,3/24/2020 17:41,No,24,MC KEAN ST,2200,19145,2,1,South Broad-Girard Estates,186,8,Delaplaine McDaniel School,-75.18293,39.927380000000014
2.02014E+11,Black (Non-Hispanic),Male,Nonfatal,3/24/2020 12:20,No,17,MONTANA ST,0,19119,8,14,East Mt. Airy,200,4,Eleanor C. Emlen School,-75.184346,40.050123
2.02025E+11,Hispanic (Black or White),Male,Nonfatal,3/22/2020 12:30,No,29,N BROAD ST,3400,19140,5,25,Nicetown-Tioga,197,3,Mary M. Bethune School,-75.15192,40.00539299999999
2.02014E+11,Black (Non-Hispanic),Male,Nonfatal,3/22/2020 1:02,No,23,E MOUNT AIRY AVE,1000,19150,9,14,West Oak Lane-Cedarbrook,200,4,Jenks Academy for Arts and Sciences,-75.179499,40.071239000000006
2.02015E+11,White (Non-Hispanic),Male,Nonfatal,3/21/2020 20:38,Yes,39,CHARLES ST,7900,19136,6,15,Mayfair-Holmesburg,173,5,Joseph H. Brown School,-75.028715,40.040342
2.02039E+11,Black (Non-Hispanic),Male,Nonfatal,3/21/2020 16:41,No,18,W TIOGA ST,1800,19140,8,39,Nicetown-Tioga,198,3,Mastery Charter School at Cleveland,-75.158657,40.00708399999999
2.02039E+11,Black (Non-Hispanic),Male,Nonfatal,3/21/2020 16:41,No,20,W TIOGA ST,1800,19140,8,39,Nicetown-Tioga,198,3,Mastery Charter School at Cleveland,-75.158657,40.00708399999999
2.02039E+11,Black (Non-Hispanic),Male,Fatal,3/21/2020 12:41,No,17,W TIOGA ST,1800,19140,8,39,Nicetown-Tioga,198,3,Mastery Charter School at Cleveland,-75.158657,40.00708399999999
2.02019E+11,Black (Non-Hispanic),Male,Nonfatal,3/20/2020 23:00,No,17,PENNSGROVE ST,5400,19131,4,19,Haddington-Overbrook,192,7,Universal Charter School at Daroff,-75.228309,39.96839899999999
2.02024E+11,Hispanic (Black or White),Male,Nonfatal,3/20/2020 22:43,No,41,N WATER ST,3000,19134,7,24,Hunting Park-Fairhill,180,2,Lewis Elkin School,-75.128828,39.995778
2.02016E+11,Black (Non-Hispanic),Male,Fatal,3/20/2020 19:20,No,23,MERION AVE,4500,19131,3,16,Mill Creek-Parkside,190,7,Rudolph Blankenburg School,-75.212228,39.970101
2.02017E+11,Asian,Male,Nonfatal,3/19/2020 22:40,No,60,WATKINS ST,1700,19145,2,17,Southwark-Bella Vista,186,8,George W. Childs School,-75.173627,39.929453999999986
2.02015E+11,Hispanic (Black or White),Male,Nonfatal,3/19/2020 20:45,No,27,GLENLOCH ST,5300,19124,7,15,Wissinoming-Tacony,179,2,James J. Sullivan School,-75.068582,40.016078
2.02015E+11,Black (Non-Hispanic),Male,Nonfatal,3/19/2020 20:26,Yes,32,GRISCOM ST,4700,19124,7,15,Frankford,179,2,John Marshall School,-75.084734,40.01708300000001
2.02016E+11,Black (Non-Hispanic),Male,Nonfatal,3/19/2020 18:50,No,26,CAMBRIDGE ST,4100,19104,3,16,Mill Creek-Parkside,190,7,Rudolph Blankenburg School,-75.206909,39.973078
2.02025E+11,Hispanic (Black or White),Female,Nonfatal,3/19/2020 12:58,No,23,E ST,3400,19134,7,25,Juniata Park-Harrowgate,180,2,Philip H. Sheridan School,-75.118413,40.00068399999999
2.02025E+11,Hispanic (Black or White),Female,Fatal,3/19/2020 12:58,No,53,E ST,3400,19134,7,25,Juniata Park-Harrowgate,180,2,Philip H. Sheridan School,-75.118413,40.00068399999999
2.02025E+11,Black (Non-Hispanic),Male,Nonfatal,3/18/2020 21:55,No,28,N MARSHALL ST,3500,19140,7,25,Hunting Park-Fairhill,197,3,Bayard Taylor School,-75.140341,40.00470399999999
2.02022E+11,Black (Non-Hispanic),Male,Fatal,3/18/2020 19:39,No,28,N 21ST ST,1900,19121,5,22,Strawberry Mansion,195,3,Mastery Charter School at Douglass,-75.16862,39.983459999999994
2.02016E+11,Black (Non-Hispanic),Male,Nonfatal,3/18/2020 19:01,No,20,POPLAR ST,3800,19104,3,16,Mill Creek-Parkside,195,7,Rudolph Blankenburg School,-75.201253,39.973067
2.02039E+11,Black (Non-Hispanic),Male,Nonfatal,3/18/2020 18:35,No,26,N HICKS ST,4200,19140,8,39,Nicetown-Tioga,198,3,Edward T. Steel School,-75.151637,40.017617000000016
2.02025E+11,Hispanic (Black or White),Male,Fatal,3/18/2020 17:55,No,24,N MARSHALL ST,3500,19140,7,25,Hunting Park-Fairhill,197,3,Bayard Taylor School,-75.140341,40.00470399999999
2.02012E+11,Black (Non-Hispanic),Male,Fatal,3/18/2020 9:52,Yes,18,S 65TH ST,2600,19142,2,12,Eastwick-Elmwood,185,8,Thomas G. Morton School,-75.228497,39.92058300000001
2.02022E+11,Black (Non-Hispanic),Male,Nonfatal,3/18/2020 5:42,No,44,N BEECHWOOD ST,2300,19132,5,22,Strawberry Mansion,181,3,William Dick School,-75.168331,39.989508999999984
2.02022E+11,Black (Non-Hispanic),Male,Fatal,3/17/2020 16:09,No,27,W MONTGOMERY AVE,2000,19121,5,22,Sharswood-Stanton,195,3,Mastery Charter School at Douglass,-75.167688,39.981522999999996
2.02035E+11,Black (Non-Hispanic),Male,Nonfatal,3/16/2020 22:40,No,29,N SYDENHAM ST,4800,19141,8,35,Logan,198,3,James Logan School,-75.149997,40.026481999999994
2.02025E+11,Black (Non-Hispanic),Male,Nonfatal,3/16/2020 20:36,No,37,E RUSCOMB ST,200,19120,7,25,Olney-Feltonville,197,3,Clara Barton School,-75.121539,40.025168
2.02024E+11,Black (Non-Hispanic),Male,Nonfatal,3/16/2020 14:35,No,28,E SOMERSET ST,1900,19134,7,24,Upper Kensington,175,1,Frances E. Willard School,-75.121037,39.98980000000001
2.02014E+11,Black (Non-Hispanic),Male,Fatal,3/15/2020 20:19,No,25,GILBERT ST,7800,19150,9,14,West Oak Lane-Cedarbrook,200,4,Franklin S. Edmonds School,-75.16593,40.06899299999997
2.02025E+11,Black (Non-Hispanic),Male,Nonfatal,3/15/2020 19:00,No,24,N PARK AVE,4200,19140,5,25,Nicetown-Tioga,197,3,Alexander K. McClure School,-75.148405,40.01684799999999
2.02012E+11,Hispanic (Black or White),Male,Nonfatal,3/15/2020 17:44,No,21,GUYER AVE,6500,19142,2,12,Eastwick-Elmwood,185,8,Thomas G. Morton School,-75.227143,39.919335000000004
2.02018E+11,Black (Non-Hispanic),Male,Nonfatal,3/15/2020 17:24,No,55,S 52ND ST,0,19139,3,18,Cobbs Creek,188,7,Global Leadership Academy at Huey,-75.224865,39.95963800000001
2.02022E+11,Black (Non-Hispanic),Male,Nonfatal,3/15/2020 13:22,No,,N 27TH ST,1800,19121,5,22,Strawberry Mansion,195,3,Edward Gideon School,-75.178397,39.98375899999999
2.02016E+11,Black (Non-Hispanic),Male,Nonfatal,3/15/2020 3:25,No,31,N 52ND ST,600,19131,3,16,Mill Creek-Parkside,190,7,James Rhoads School,-75.225407,39.970010999999985
2.02039E+11,Black (Non-Hispanic),Male,Nonfatal,3/15/2020 1:59,No,41,N BROAD ST,4200,19140,8,39,Nicetown-Tioga,198,3,Edward T. Steel School,-75.149566,40.017316
2.02025E+11,Black (Non-Hispanic),Male,Nonfatal,3/15/2020 1:12,No,43,N 5TH ST,4600,19140,7,25,Olney-Feltonville,197,3,Cayuga School,-75.133493,40.02239
2.02035E+11,Black (Non-Hispanic),Male,Fatal,3/15/2020 0:45,No,21,W DUNCANNON AVE,900,19141,8,35,Logan,201,3,Lindley Academy Charter at Birney,-75.137971,40.03110300000001
2.02039E+11,Black (Non-Hispanic),Male,Nonfatal,3/14/2020 23:58,No,38,W SEYMOUR ST,100,19144,8,39,East Falls-Westside,198,3,John B. Kelly School,-75.165437,40.027562999999994
2.02016E+11,Black (Non-Hispanic),Female,Nonfatal,3/14/2020 21:57,Yes,23,HAMILTON ST,3800,19104,3,16,University City,190,7,Samuel Powel School,-75.198324,39.961448
2.02016E+11,Black (Non-Hispanic),Male,Fatal,3/14/2020 17:57,Yes,26,HAMILTON ST,3800,19104,3,16,University City,190,7,Samuel Powel School,-75.198324,39.961448
2.02014E+11,Black (Non-Hispanic),Male,Nonfatal,3/14/2020 14:27,No,33,E RITTENHOUSE ST,700,19144,8,14,Germantown,201,4,Theodore Roosevelt School,-75.168155,40.045803
2.02014E+11,Black (Non-Hispanic),Male,Nonfatal,3/14/2020 14:27,No,21,E RITTENHOUSE ST,700,19144,8,14,Germantown,201,4,Theodore Roosevelt School,-75.168155,40.045803
2.02014E+11,Black (Non-Hispanic),Male,Nonfatal,3/14/2020 14:02,No,40,E MOUNT AIRY AVE,0,19119,8,14,East Mt. Airy,200,4,Henry H. Houston School,-75.190474,40.06119300000001
2.02024E+11,White (Non-Hispanic),Male,Nonfatal,3/14/2020 2:48,No,36,RUTH ST,3000,19134,7,24,Upper Kensington,175,1,Frances E. Willard School,-75.116062,39.994462000000006
2.02025E+11,Black (Non-Hispanic),Male,Fatal,3/14/2020 0:34,No,26,N FAIRHILL ST,2800,19133,7,25,Hunting Park-Fairhill,197,2,Julia de Burgos School,-75.14092,39.995222
2.02016E+11,Black (Non-Hispanic),Male,Nonfatal,3/13/2020 21:45,No,17,PARRISH ST,3800,19104,3,16,Mill Creek-Parkside,195,7,Morton McMichael School,-75.200132,39.96877
2.02015E+11,White (Non-Hispanic),Male,Nonfatal,3/13/2020 2:09,Yes,46,BRIDGE ST,1600,19124,7,15,Frankford,179,2,Mastery Charter School at Smedley,-75.075166,40.021637999999996
2.02022E+11,Black (Non-Hispanic),Male,Fatal,3/13/2020 0:44,No,25,RIDGE AVE,2000,19121,5,22,Sharswood-Stanton,195,3,General George G. Meade School,-75.168476,39.975505
2009,Other/Unknown,Male,Nonfatal,3/13/2020 0:00,No,,FRANKFORD AVE,5200,19124,7,15,Frankford,179,2,Mastery Charter School at Smedley,-75.07689,40.02321800000001
2.02019E+11,Black (Non-Hispanic),Male,Fatal,3/11/2020 17:41,No,36,MASTER ST,5800,19131,4,19,Haddington-Overbrook,192,7,Universal Charter School at Bluford,-75.237802,39.97303399999999
2.02015E+11,Black (Non-Hispanic),Male,Nonfatal,3/11/2020 14:33,No,23,TACKAWANNA ST,4700,19124,7,15,Frankford,179,2,Mastery Charter School at Smedley,-75.078099,40.014504000000024
2.02025E+11,Black (Non-Hispanic),Male,Nonfatal,3/11/2020 14:16,No,19,N FRANKLIN ST,4000,19140,7,25,Hunting Park-Fairhill,197,3,Alexander K. McClure School,-75.140142,40.01256400000001
2.02039E+11,Black (Non-Hispanic),Male,Nonfatal,3/11/2020 12:26,No,25,N DOVER ST,2700,19132,4,39,Nicetown-Tioga,195,7,Dr. Ethel Allen School,-75.1778,39.99797700000002
2.02016E+11,Black (Non-Hispanic),Male,Fatal,3/11/2020 9:55,No,33,RENO ST,4000,19104,3,16,Mill Creek-Parkside,190,7,Belmont Charter School,-75.203538,39.967869000000015
2.02025E+11,Black (Non-Hispanic),Male,Nonfatal,3/10/2020 20:59,No,24,W BRISTOL ST,700,19140,7,25,Hunting Park-Fairhill,197,3,Cayuga School,-75.138619,40.017181
2.02025E+11,Black (Non-Hispanic),Male,Nonfatal,3/10/2020 20:59,Yes,21,W BRISTOL ST,700,19140,7,25,Hunting Park-Fairhill,197,3,Cayuga School,-75.138619,40.017181
2.02035E+11,Black (Non-Hispanic),Male,Fatal,3/10/2020 8:48,Yes,51,W CHEW AVE,1300,19141,9,35,Logan,201,3,Julia W. Howe School,-75.143989,40.03976
2.02022E+11,Black (Non-Hispanic),Male,Fatal,3/9/2020 22:05,No,30,RIDGE AVE,2900,19121,5,22,Strawberry Mansion,195,3,James G. Blaine School,-75.181952,39.987621999999995
2.02014E+11,Black (Non-Hispanic),Male,Nonfatal,3/9/2020 20:19,No,25,CRITTENDEN ST,6500,19119,8,14,East Mt. Airy,200,4,Anna B. Day School,-75.172069,40.061311
2.02035E+11,Black (Non-Hispanic),Male,Nonfatal,3/9/2020 19:26,No,21,N 11TH ST,5400,19141,9,35,Logan,201,3,Lindley Academy Charter at Birney,-75.140335,40.03478299999999
2.02035E+11,Black (Non-Hispanic),Male,Nonfatal,3/9/2020 19:26,No,23,N 11TH ST,5400,19141,9,35,Logan,201,3,Lindley Academy Charter at Birney,-75.140335,40.03478299999999
2.02039E+11,Black (Non-Hispanic),Male,Nonfatal,3/9/2020 18:28,No,44,PULASKI AVE,5200,19144,8,39,East Falls-Westside,198,3,John B. Kelly School,-75.172674,40.02578699999997
2.02039E+11,Black (Non-Hispanic),Male,Nonfatal,3/9/2020 18:28,No,29,PULASKI AVE,5200,19144,8,39,East Falls-Westside,198,3,John B. Kelly School,-75.172674,40.02578699999997
2.02024E+11,Black (Non-Hispanic),Male,Nonfatal,3/9/2020 16:52,No,38,E CAMBRIA ST,200,19134,7,24,Hunting Park-Fairhill,180,2,Lewis Elkin School,-75.127626,39.993602999999986
2.02024E+11,Hispanic (Black or White),Male,Nonfatal,3/9/2020 16:52,No,43,E CAMBRIA ST,200,19134,7,24,Hunting Park-Fairhill,180,2,Lewis Elkin School,-75.127626,39.993602999999986
2.02035E+11,Black (Non-Hispanic),Male,Nonfatal,3/8/2020 17:40,No,27,N BROAD ST,5000,19141,9,35,Logan,201,3,Lindley Academy Charter at Birney,-75.146523,40.03008499999999
2.02015E+11,Black (Non-Hispanic),Male,Nonfatal,3/8/2020 14:18,Yes,24,FOULKROD ST,1600,19124,7,15,Frankford,179,2,Mastery Charter School at Smedley,-75.080709,40.01689399999998
2.02015E+11,White (Non-Hispanic),Female,Nonfatal,3/7/2020 20:15,No,15,TULIP ST,6700,19135,6,15,Wissinoming-Tacony,173,5,Hamilton Disston School,-75.043979,40.022598
2.02035E+11,Black (Non-Hispanic),Male,Nonfatal,3/7/2020 19:54,Yes,4,N 4TH ST,5500,19120,9,35,Olney-Feltonville,179,3,James R. Lowell School,-75.128788,40.03537599999999
2.02025E+11,Hispanic (Black or White),Male,Nonfatal,3/7/2020 13:54,No,19,E ROCKLAND ST,200,19120,7,25,Olney-Feltonville,197,3,Clara Barton School,-75.119841,40.02414
2.02012E+11,Black (Non-Hispanic),Male,Nonfatal,3/7/2020 11:56,No,17,S 65TH ST,2200,19142,2,12,Paschall-Kingsessing,191,8,Thomas G. Morton School,-75.234303,39.925538
2.02018E+11,Black (Non-Hispanic),Male,Nonfatal,3/6/2020 16:58,No,19,S 49TH ST,200,19139,3,18,University City,188,8,Henry C. Lea School,-75.219744,39.955177000000006
2.02019E+11,Hispanic (Black or White),Female,Nonfatal,3/5/2020 14:54,Yes,38,N CONESTOGA ST,500,19131,4,19,Haddington-Overbrook,192,7,Universal Charter School at Daroff,-75.229016,39.968972
2.02017E+11,Black (Non-Hispanic),Male,Fatal,3/5/2020 13:26,No,21,CARPENTER ST,2100,19146,2,17,Schuylkill-Point Breeze,186,1,Chester A. Arthur School,-75.178116,39.940478999999996
2.02039E+11,Black (Non-Hispanic),Female,Nonfatal,3/4/2020 22:15,No,57,N 32ND ST,3100,19132,4,39,Nicetown-Tioga,198,7,E. Washington Rhodes School,-75.181835,40.004453999999996
2.02022E+11,Black (Non-Hispanic),Male,Nonfatal,3/4/2020 21:45,Yes,22,RIDGE AVE,2400,19121,5,22,Strawberry Mansion,181,3,Mastery Charter School at Douglass,-75.174041,39.981835000000004
2.02022E+11,Black (Non-Hispanic),Male,Fatal,3/4/2020 14:56,No,44,N BEECHWOOD ST,2300,19132,5,22,Strawberry Mansion,181,3,William Dick School,-75.168282,39.990277999999996
2.02019E+11,Black (Non-Hispanic),Male,Nonfatal,3/4/2020 12:25,No,18,W GIRARD AVE,5400,19131,4,19,Haddington-Overbrook,192,7,Universal Charter School at Daroff,-75.228825,39.971050999999996
2.02019E+11,Black (Non-Hispanic),Male,Nonfatal,3/4/2020 12:25,No,20,W GIRARD AVE,5400,19131,4,19,Haddington-Overbrook,192,7,Universal Charter School at Daroff,-75.228825,39.971050999999996
2.02024E+11,Black (Non-Hispanic),Male,Fatal,3/3/2020 20:05,No,34,CUSTER ST,3100,19134,7,24,Upper Kensington,180,2,Lewis Elkin School,-75.116708,39.995428
2.02014E+11,Black (Non-Hispanic),Male,Nonfatal,3/3/2020 18:22,No,25,E SHARPNACK ST,100,19119,8,14,East Mt. Airy,200,4,Eleanor C. Emlen School,-75.180964,40.05220400000001
2.02014E+11,Black (Non-Hispanic),Male,Nonfatal,3/3/2020 18:22,No,25,E SHARPNACK ST,100,19119,8,14,East Mt. Airy,200,4,Eleanor C. Emlen School,-75.180964,40.05220400000001
2.02019E+11,Black (Non-Hispanic),Male,Nonfatal,3/3/2020 14:06,Yes,22,PENNSGROVE ST,5400,19131,4,19,Haddington-Overbrook,192,7,Universal Charter School at Daroff,-75.228976,39.968346
